PC: 0x0000000080000000, INSTR: 0x08005337, REG x6: 0x0000000008005000
PC: 0x0000000080000754, INSTR: 0x4127df13, REG x30: 0xffffffffffffffbf
PC: 0x0000000080000758, INSTR: 0x00120213, REG x4: 0x0000000000000003
PC: 0x000000008000075c, INSTR: 0xfa724ee3
PC: 0x0000000080000718, INSTR: 0x438e5f93, REG x31: 0x0000000000000000
PC: 0x000000008000071c, INSTR: 0x400b5193, REG x3: 0x0000000080036053
PC: 0x0000000080000720, INSTR: 0x5a6dbd13, REG x26: 0x0000000000000001
PC: 0x0000000080000724, INSTR: 0x4001bb37, REG x22: 0x000000004001b000
PC: 0x0000000080000728, INSTR: 0x001b1b13, REG x22: 0x0000000080036000
PC: 0x000000008000072c, INSTR: 0x053b0b13, REG x22: 0x0000000080036053
PC: 0x0000000080000730, INSTR: 0x9e2b22a3, MEM 0x0000000080035a38: 0x000000008004ff00
PC: 0x0000000080000734, INSTR: 0x42f65a13, REG x20: 0xffffffffffffffff
PC: 0x0000000080000738, INSTR: 0x429f5613, REG x12: 0xffffffffffffffff
PC: 0x000000008000073c, INSTR: 0x403b5513, REG x10: 0x0000000010006c0a
PC: 0x0000000080000740, INSTR: 0x40935f1b, REG x30: 0x0000000000000000
PC: 0x0000000080000744, INSTR: 0x43575a93, REG x21: 0x0000000000000000
PC: 0x0000000080000748, INSTR: 0x414ad413, REG x8: 0x0000000000000000
PC: 0x000000008000074c, INSTR: 0x41555713, REG x14: 0x0000000000000080
PC: 0x0000000080000750, INSTR: 0x40975d13, REG x26: 0x0000000000000000
PC: 0x0000000080000754, INSTR: 0x4127df13, REG x30: 0xffffffffffffffbf
PC: 0x0000000080000758, INSTR: 0x00120213, REG x4: 0x0000000000000004
PC: 0x000000008000075c, INSTR: 0xfa724ee3
PC: 0x0000000080000760, INSTR: 0x0040006f
PC: 0x0000000080000764, INSTR: 0x40cd5493, REG x9: 0x0000000000000000
PC: 0x0000000080000768, INSTR: 0x00001c17, REG x24: 0x0000000080001768
PC: 0x000000008000076c, INSTR: 0xcbcc0c13, REG x24: 0x0000000080001424
PC: 0x0000000080000770, INSTR: 0x000c00e7, REG x1: 0x0000000080000774
PC: 0x0000000080001424, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001428, INSTR: 0x01513023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x000000008000142c, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001430, INSTR: 0x01013023, MEM 0x000000008004fee0: 0x00000000800407e3
PC: 0x0000000080001434, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001438, INSTR: 0x01713023, MEM 0x000000008004fed0: 0x0000000000010005
PC: 0x000000008000143c, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001440, INSTR: 0x01213023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001444, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001448, INSTR: 0x01913023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x000000008000144c, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001450, INSTR: 0x01413023, MEM 0x000000008004fea0: 0xffffffffffffffff
PC: 0x0000000080001454, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001458, INSTR: 0x01b13023, MEM 0x000000008004fe90: 0x0000000000000002
PC: 0x000000008000145c, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001460, INSTR: 0x00813023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x0000000080001464, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001468, INSTR: 0x00c13023, MEM 0x000000008004fe70: 0xffffffffffffffff
PC: 0x000000008000146c, INSTR: 0x439dda93, REG x21: 0x0000000000000000
PC: 0x0000000080001470, INSTR: 0x00a68633, REG x12: 0x0000000010006c0b
PC: 0x0000000080001474, INSTR: 0x01605c93, REG x25: 0x0000000000000000
PC: 0x0000000080001478, INSTR: 0x40115613, REG x12: 0x0000000040027f38
PC: 0x000000008000147c, INSTR: 0x436b5a13, REG x20: 0x0000000000000000
PC: 0x0000000080001480, INSTR: 0x4185d413, REG x8: 0x0000000000000080
PC: 0x0000000080001484, INSTR: 0x424e5813, REG x16: 0x0000000000000000
PC: 0x0000000080001488, INSTR: 0x41ebdb93, REG x23: 0x0000000000000000
PC: 0x000000008000148c, INSTR: 0x00080937, REG x18: 0x0000000000080000
PC: 0x0000000080001490, INSTR: 0x0419091b, REG x18: 0x0000000000080041
PC: 0x0000000080001494, INSTR: 0x00c91913, REG x18: 0x0000000080041000
PC: 0x0000000080001498, INSTR: 0x59590913, REG x18: 0x0000000080041595
PC: 0x000000008000149c, INSTR: 0x46790ca3, MEM 0x0000000080041a0e: 0x0000000000000004
PC: 0x00000000800014a0, INSTR: 0x017b7db3, REG x27: 0x0000000000000000
PC: 0x00000000800014a4, INSTR: 0x00013603, REG x12: 0xffffffffffffffff, MEM 0x000000008004fe70
PC: 0x00000000800014a8, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x00000000800014ac, INSTR: 0x00013403, REG x8: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x00000000800014b0, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800014b4, INSTR: 0x00013d83, REG x27: 0x0000000000000002, MEM 0x000000008004fe90
PC: 0x00000000800014b8, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800014bc, INSTR: 0x00013a03, REG x20: 0xffffffffffffffff, MEM 0x000000008004fea0
PC: 0x00000000800014c0, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800014c4, INSTR: 0x00013c83, REG x25: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x00000000800014c8, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x00000000800014cc, INSTR: 0x00013903, REG x18: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x00000000800014d0, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x00000000800014d4, INSTR: 0x00013b83, REG x23: 0x0000000000010005, MEM 0x000000008004fed0
PC: 0x00000000800014d8, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x00000000800014dc, INSTR: 0x00013803, REG x16: 0x00000000800407e3, MEM 0x000000008004fee0
PC: 0x00000000800014e0, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x00000000800014e4, INSTR: 0x00013a83, REG x21: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x00000000800014e8, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x00000000800014ec, INSTR: 0x00008067
PC: 0x0000000080000774, INSTR: 0x01b91593, REG x11: 0x0000000000000000
PC: 0x0000000080000778, INSTR: 0x4576fc93, REG x25: 0x0000000000000001
PC: 0x000000008000077c, INSTR: 0x00400413, REG x8: 0x0000000000000004
PC: 0x0000000080000780, INSTR: 0x00000313, REG x6: 0x0000000000000000
PC: 0x0000000080000784, INSTR: 0x0040006f
PC: 0x0000000080000788, INSTR: 0x432e5713, REG x14: 0x0000000000000000
PC: 0x000000008000078c, INSTR: 0x01c294bb, REG x9: 0x0000000000124084
PC: 0x0000000080000790, INSTR: 0x02001937, REG x18: 0x0000000002001000
PC: 0x0000000080000794, INSTR: 0x00691913, REG x18: 0x0000000080040000
PC: 0x0000000080000798, INSTR: 0x2b890913, REG x18: 0x00000000800402b8
PC: 0x000000008000079c, INSTR: 0xbfc96b03, REG x22: 0x0000000000000000, MEM 0x000000008003feb4
PC: 0x00000000800007a0, INSTR: 0x4340d593, REG x11: 0x0000000000000000
PC: 0x00000000800007a4, INSTR: 0x001d553b, REG x10: 0x0000000000000000
PC: 0x00000000800007a8, INSTR: 0x4fe17e93, REG x29: 0x0000000000000400
PC: 0x00000000800007ac, INSTR: 0x4077db93, REG x23: 0xfffffffffffdfff1
PC: 0x00000000800007b0, INSTR: 0x40fcdc13, REG x24: 0x0000000000000000
PC: 0x00000000800007b4, INSTR: 0xdc332793, REG x15: 0x0000000000000000
PC: 0x00000000800007b8, INSTR: 0x00e73e33, REG x28: 0x0000000000000000
PC: 0x00000000800007bc, INSTR: 0x000417b3, REG x15: 0x0000000000000004
PC: 0x00000000800007c0, INSTR: 0x0003123b, REG x4: 0x0000000000000000
PC: 0x00000000800007c4, INSTR: 0x436e5d93, REG x27: 0x0000000000000000
PC: 0x00000000800007c8, INSTR: 0x41a7d613, REG x12: 0x0000000000000000
PC: 0x00000000800007cc, INSTR: 0xfff40413, REG x8: 0x0000000000000003
PC: 0x00000000800007d0, INSTR: 0xfa641ce3
PC: 0x0000000080000788, INSTR: 0x432e5713, REG x14: 0x0000000000000000
PC: 0x000000008000078c, INSTR: 0x01c294bb, REG x9: 0xffffffff80049021
PC: 0x0000000080000790, INSTR: 0x02001937, REG x18: 0x0000000002001000
PC: 0x0000000080000794, INSTR: 0x00691913, REG x18: 0x0000000080040000
PC: 0x0000000080000798, INSTR: 0x2b890913, REG x18: 0x00000000800402b8
PC: 0x000000008000079c, INSTR: 0xbfc96b03, REG x22: 0x0000000000000000, MEM 0x000000008003feb4
PC: 0x00000000800007a0, INSTR: 0x4340d593, REG x11: 0x0000000000000000
PC: 0x00000000800007a4, INSTR: 0x001d553b, REG x10: 0x0000000000000000
PC: 0x00000000800007a8, INSTR: 0x4fe17e93, REG x29: 0x0000000000000400
PC: 0x00000000800007ac, INSTR: 0x4077db93, REG x23: 0x0000000000000000
PC: 0x00000000800007b0, INSTR: 0x40fcdc13, REG x24: 0x0000000000000000
PC: 0x00000000800007b4, INSTR: 0xdc332793, REG x15: 0x0000000000000000
PC: 0x00000000800007b8, INSTR: 0x00e73e33, REG x28: 0x0000000000000000
PC: 0x00000000800007bc, INSTR: 0x000417b3, REG x15: 0x0000000000000003
PC: 0x00000000800007c0, INSTR: 0x0003123b, REG x4: 0x0000000000000000
PC: 0x00000000800007c4, INSTR: 0x436e5d93, REG x27: 0x0000000000000000
PC: 0x00000000800007c8, INSTR: 0x41a7d613, REG x12: 0x0000000000000000
PC: 0x00000000800007cc, INSTR: 0xfff40413, REG x8: 0x0000000000000002
PC: 0x00000000800007d0, INSTR: 0xfa641ce3
PC: 0x0000000080000788, INSTR: 0x432e5713, REG x14: 0x0000000000000000
PC: 0x000000008000078c, INSTR: 0x01c294bb, REG x9: 0xffffffff80049021
PC: 0x0000000080000790, INSTR: 0x02001937, REG x18: 0x0000000002001000
PC: 0x0000000080000794, INSTR: 0x00691913, REG x18: 0x0000000080040000
PC: 0x0000000080000798, INSTR: 0x2b890913, REG x18: 0x00000000800402b8
PC: 0x000000008000079c, INSTR: 0xbfc96b03, REG x22: 0x0000000000000000, MEM 0x000000008003feb4
PC: 0x00000000800007a0, INSTR: 0x4340d593, REG x11: 0x0000000000000000
PC: 0x00000000800007a4, INSTR: 0x001d553b, REG x10: 0x0000000000000000
PC: 0x00000000800007a8, INSTR: 0x4fe17e93, REG x29: 0x0000000000000400
PC: 0x00000000800007ac, INSTR: 0x4077db93, REG x23: 0x0000000000000000
PC: 0x00000000800007b0, INSTR: 0x40fcdc13, REG x24: 0x0000000000000000
PC: 0x00000000800007b4, INSTR: 0xdc332793, REG x15: 0x0000000000000000
PC: 0x00000000800007b8, INSTR: 0x00e73e33, REG x28: 0x0000000000000000
PC: 0x00000000800007bc, INSTR: 0x000417b3, REG x15: 0x0000000000000002
PC: 0x00000000800007c0, INSTR: 0x0003123b, REG x4: 0x0000000000000000
PC: 0x00000000800007c4, INSTR: 0x436e5d93, REG x27: 0x0000000000000000
PC: 0x00000000800007c8, INSTR: 0x41a7d613, REG x12: 0x0000000000000000
PC: 0x00000000800007cc, INSTR: 0xfff40413, REG x8: 0x0000000000000001
PC: 0x00000000800007d0, INSTR: 0xfa641ce3
PC: 0x0000000080000788, INSTR: 0x432e5713, REG x14: 0x0000000000000000
PC: 0x000000008000078c, INSTR: 0x01c294bb, REG x9: 0xffffffff80049021
PC: 0x0000000080000790, INSTR: 0x02001937, REG x18: 0x0000000002001000
PC: 0x0000000080000794, INSTR: 0x00691913, REG x18: 0x0000000080040000
PC: 0x0000000080000798, INSTR: 0x2b890913, REG x18: 0x00000000800402b8
PC: 0x000000008000079c, INSTR: 0xbfc96b03, REG x22: 0x0000000000000000, MEM 0x000000008003feb4
PC: 0x00000000800007a0, INSTR: 0x4340d593, REG x11: 0x0000000000000000
PC: 0x00000000800007a4, INSTR: 0x001d553b, REG x10: 0x0000000000000000
PC: 0x00000000800007a8, INSTR: 0x4fe17e93, REG x29: 0x0000000000000400
PC: 0x00000000800007ac, INSTR: 0x4077db93, REG x23: 0x0000000000000000
PC: 0x00000000800007b0, INSTR: 0x40fcdc13, REG x24: 0x0000000000000000
PC: 0x00000000800007b4, INSTR: 0xdc332793, REG x15: 0x0000000000000000
PC: 0x00000000800007b8, INSTR: 0x00e73e33, REG x28: 0x0000000000000000
PC: 0x00000000800007bc, INSTR: 0x000417b3, REG x15: 0x0000000000000001
PC: 0x00000000800007c0, INSTR: 0x0003123b, REG x4: 0x0000000000000000
PC: 0x00000000800007c4, INSTR: 0x436e5d93, REG x27: 0x0000000000000000
PC: 0x00000000800007c8, INSTR: 0x41a7d613, REG x12: 0x0000000000000000
PC: 0x00000000800007cc, INSTR: 0xfff40413, REG x8: 0x0000000000000000
PC: 0x00000000800007d0, INSTR: 0xfa641ce3
PC: 0x00000000800007d4, INSTR: 0x0040006f
PC: 0x00000000800007d8, INSTR: 0x436b5b93, REG x23: 0x0000000000000000
PC: 0x00000000800007dc, INSTR: 0x42425b93, REG x23: 0x0000000000000000
PC: 0x00000000800007e0, INSTR: 0x42e1dc13, REG x24: 0x0000000000000000
PC: 0x00000000800007e4, INSTR: 0x43ffdd13, REG x26: 0x0000000000000000
PC: 0x00000000800007e8, INSTR: 0x0032fe33, REG x28: 0x0000000080000001
PC: 0x00000000800007ec, INSTR: 0x000809b7, REG x19: 0x0000000000080000
PC: 0x00000000800007f0, INSTR: 0x04f9899b, REG x19: 0x000000000008004f
PC: 0x00000000800007f4, INSTR: 0x00c99993, REG x19: 0x000000008004f000
PC: 0x00000000800007f8, INSTR: 0x5b598993, REG x19: 0x000000008004f5b5
PC: 0x00000000800007fc, INSTR: 0x9b39b5a3, MEM 0x000000008004ef60: 0x000000008004f5b5
PC: 0x0000000080000800, INSTR: 0x975a021b, REG x4: 0xfffffffffffff974
PC: 0x0000000080000804, INSTR: 0x43ced213, REG x4: 0x0000000000000000
PC: 0x0000000080000808, INSTR: 0x42205793, REG x15: 0x0000000000000000
PC: 0x000000008000080c, INSTR: 0x4002db13, REG x22: 0x0000000080049021
PC: 0x0000000080000810, INSTR: 0x004fe463
PC: 0x0000000080000814, INSTR: 0x0040006f
PC: 0x0000000080000818, INSTR: 0x42b6da13, REG x20: 0x0000000000000000
PC: 0x000000008000081c, INSTR: 0x40945e13, REG x28: 0x0000000000000000
PC: 0x0000000080000820, INSTR: 0x43205b13, REG x22: 0x0000000000000000
PC: 0x0000000080000824, INSTR: 0x403e5a13, REG x20: 0x0000000000000000
PC: 0x0000000080000828, INSTR: 0x5c9000ef, REG x1: 0x000000008000082c
PC: 0x00000000800015f0, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x00000000800015f4, INSTR: 0x01213023, MEM 0x000000008004fef0: 0x00000000800402b8
PC: 0x00000000800015f8, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x00000000800015fc, INSTR: 0x00613023, MEM 0x000000008004fee0: 0x0000000000000000
PC: 0x0000000080001600, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001604, INSTR: 0x00113023, MEM 0x000000008004fed0: 0x000000008000082c
PC: 0x0000000080001608, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x000000008000160c, INSTR: 0x00813023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001610, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001614, INSTR: 0x00313023, MEM 0x000000008004feb0: 0x0000000080036053
PC: 0x0000000080001618, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x000000008000161c, INSTR: 0x01313023, MEM 0x000000008004fea0: 0x000000008004f5b5
PC: 0x0000000080001620, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001624, INSTR: 0x00713023, MEM 0x000000008004fe90: 0x0000000000000004
PC: 0x0000000080001628, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x000000008000162c, INSTR: 0x00e13023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x0000000080001630, INSTR: 0x42ea5093, REG x1: 0x0000000000000000
PC: 0x0000000080001634, INSTR: 0x41ded19b, REG x3: 0x0000000000000000
PC: 0x0000000080001638, INSTR: 0x2d72041b, REG x8: 0x00000000000002d7
PC: 0x000000008000163c, INSTR: 0x40b4d993, REG x19: 0xfffffffffff00092
PC: 0x0000000080001640, INSTR: 0x42475393, REG x7: 0x0000000000000000
PC: 0x0000000080001644, INSTR: 0x003141b3, REG x3: 0x000000008004fe80
PC: 0x0000000080001648, INSTR: 0x4110d193, REG x3: 0x0000000000000000
PC: 0x000000008000164c, INSTR: 0x43f15913, REG x18: 0x0000000000000000
PC: 0x0000000080001650, INSTR: 0x413ed313, REG x6: 0x0000000000000000
PC: 0x0000000080001654, INSTR: 0xcdcd3713, REG x14: 0x0000000000000001
PC: 0x0000000080001658, INSTR: 0x00013703, REG x14: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x000000008000165c, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001660, INSTR: 0x00013383, REG x7: 0x0000000000000004, MEM 0x000000008004fe90
PC: 0x0000000080001664, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001668, INSTR: 0x00013983, REG x19: 0x000000008004f5b5, MEM 0x000000008004fea0
PC: 0x000000008000166c, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001670, INSTR: 0x00013183, REG x3: 0x0000000080036053, MEM 0x000000008004feb0
PC: 0x0000000080001674, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001678, INSTR: 0x00013403, REG x8: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x000000008000167c, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001680, INSTR: 0x00013083, REG x1: 0x000000008000082c, MEM 0x000000008004fed0
PC: 0x0000000080001684, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001688, INSTR: 0x00013303, REG x6: 0x0000000000000000, MEM 0x000000008004fee0
PC: 0x000000008000168c, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001690, INSTR: 0x00013903, REG x18: 0x00000000800402b8, MEM 0x000000008004fef0
PC: 0x0000000080001694, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001698, INSTR: 0x00008067
PC: 0x000000008000082c, INSTR: 0x00013d83, REG x27: 0x0000000000000000, MEM 0x000000008004ff00
PC: 0x0000000080000830, INSTR: 0x01010113, REG x2: 0x000000008004ff10
PC: 0x0000000080000834, INSTR: 0x00013d03, REG x26: 0x0000000000000000, MEM 0x000000008004ff10
PC: 0x0000000080000838, INSTR: 0x01010113, REG x2: 0x000000008004ff20
PC: 0x000000008000083c, INSTR: 0x00013c83, REG x25: 0x0000000000000000, MEM 0x000000008004ff20
PC: 0x0000000080000840, INSTR: 0x01010113, REG x2: 0x000000008004ff30
PC: 0x0000000080000844, INSTR: 0x00013c03, REG x24: 0x0000000000000000, MEM 0x000000008004ff30
PC: 0x0000000080000848, INSTR: 0x01010113, REG x2: 0x000000008004ff40
PC: 0x000000008000084c, INSTR: 0x00013b83, REG x23: 0x0000000000000000, MEM 0x000000008004ff40
PC: 0x0000000080000850, INSTR: 0x01010113, REG x2: 0x000000008004ff50
PC: 0x0000000080000854, INSTR: 0x00013b03, REG x22: 0x0000000000000000, MEM 0x000000008004ff50
PC: 0x0000000080000858, INSTR: 0x01010113, REG x2: 0x000000008004ff60
PC: 0x000000008000085c, INSTR: 0x00013a83, REG x21: 0x0000000000000000, MEM 0x000000008004ff60
PC: 0x0000000080000860, INSTR: 0x01010113, REG x2: 0x000000008004ff70
PC: 0x0000000080000864, INSTR: 0x00013a03, REG x20: 0x0000000000000000, MEM 0x000000008004ff70
PC: 0x0000000080000868, INSTR: 0x01010113, REG x2: 0x000000008004ff80
PC: 0x000000008000086c, INSTR: 0x00013983, REG x19: 0x0000000000000000, MEM 0x000000008004ff80
PC: 0x0000000080000870, INSTR: 0x01010113, REG x2: 0x000000008004ff90
PC: 0x0000000080000874, INSTR: 0x00013903, REG x18: 0x0000000000000000, MEM 0x000000008004ff90
PC: 0x0000000080000878, INSTR: 0x01010113, REG x2: 0x000000008004ffa0
PC: 0x000000008000087c, INSTR: 0x00013483, REG x9: 0x0000000000000000, MEM 0x000000008004ffa0
PC: 0x0000000080000880, INSTR: 0x01010113, REG x2: 0x000000008004ffb0
PC: 0x0000000080000884, INSTR: 0x00013403, REG x8: 0x0000000000000000, MEM 0x000000008004ffb0
PC: 0x0000000080000888, INSTR: 0x01010113, REG x2: 0x000000008004ffc0
PC: 0x000000008000088c, INSTR: 0x00013203, REG x4: 0x0000000000000000, MEM 0x000000008004ffc0
PC: 0x0000000080000890, INSTR: 0x01010113, REG x2: 0x000000008004ffd0
PC: 0x0000000080000894, INSTR: 0x00013183, REG x3: 0x0000000000000000, MEM 0x000000008004ffd0
PC: 0x0000000080000898, INSTR: 0x01010113, REG x2: 0x000000008004ffe0
PC: 0x000000008000089c, INSTR: 0x00013083, REG x1: 0x0000000000000000, MEM 0x000000008004ffe0
PC: 0x00000000800008a0, INSTR: 0x01010113, REG x2: 0x000000008004fff0
PC: 0x00000000800008a4, INSTR: 0x080058b7, REG x17: 0x0000000008005000
PC: 0x00000000800008a8, INSTR: 0x00489893, REG x17: 0x0000000080050000
PC: 0x00000000800008ac, INSTR: 0xff088893, REG x17: 0x000000008004fff0
PC: 0x00000000800008b0, INSTR: 0x0008b103, REG x2: 0x0000000000000000, MEM 0x000000008004fff0
